          Category;  Run Identifier;  Power (Watt)
      native-image;        pgo_g1gc;        79.700
      native-image;        pgo_g1gc;        79.650
      native-image;        pgo_g1gc;        82.510
      native-image;        pgo_g1gc;        83.390
      native-image;        pgo_g1gc;        81.440
      native-image;        pgo_g1gc;        84.050
      native-image;        pgo_g1gc;        83.700
      native-image;        pgo_g1gc;        84.430
      native-image;        pgo_g1gc;        83.290
      native-image;        pgo_g1gc;        85.360
      native-image;        pgo_g1gc;        84.030
      native-image;        pgo_g1gc;        81.800
      native-image;        pgo_g1gc;        82.000
      native-image;        pgo_g1gc;        83.740
      native-image;        pgo_g1gc;        82.870
      native-image;        pgo_g1gc;        84.660
      native-image;        pgo_g1gc;        81.220
      native-image;        pgo_g1gc;        85.090
      native-image;        pgo_g1gc;        84.820
      native-image;        pgo_g1gc;        77.550
      native-image;        pgo_g1gc;        80.640
      native-image;        pgo_g1gc;        81.530
      native-image;        pgo_g1gc;        82.180
      native-image;        pgo_g1gc;        83.410
      native-image;        pgo_g1gc;        84.120
      native-image;        pgo_g1gc;        80.210
      native-image;        pgo_g1gc;        83.780
      native-image;        pgo_g1gc;        83.030
      native-image;        pgo_g1gc;        84.990
      native-image;        pgo_g1gc;        83.310
      native-image;        pgo_g1gc;        80.660
      native-image;        pgo_g1gc;        80.270
      native-image;        pgo_g1gc;        82.330
      native-image;        pgo_g1gc;        82.670
      native-image;        pgo_g1gc;        84.620
      native-image;        pgo_g1gc;        82.090
      native-image;        pgo_g1gc;        84.590
      native-image;        pgo_g1gc;        84.580
      native-image;        pgo_g1gc;        83.050
      native-image;        pgo_g1gc;        84.100
      native-image;        pgo_g1gc;        82.150
      native-image;        pgo_g1gc;        78.870
      native-image;        pgo_g1gc;        80.100
      native-image;        pgo_g1gc;        83.290
      native-image;        pgo_g1gc;        85.590
      native-image;        pgo_g1gc;        87.140
      native-image;        pgo_g1gc;        85.480
      native-image;        pgo_g1gc;        84.160
      native-image;        pgo_g1gc;        83.530
      native-image;        pgo_g1gc;        82.130
      native-image;        pgo_g1gc;        83.590
      native-image;        pgo_g1gc;        82.190
      native-image;        pgo_g1gc;        79.650
      native-image;        pgo_g1gc;        81.250
      native-image;        pgo_g1gc;        83.820
      native-image;        pgo_g1gc;        83.830
      native-image;        pgo_g1gc;        84.000
      native-image;        pgo_g1gc;        81.890
      native-image;        pgo_g1gc;        84.830
      native-image;        pgo_g1gc;        82.530
      native-image;        pgo_g1gc;        79.550
      native-image;        pgo_g1gc;        79.980
      native-image;        pgo_g1gc;        83.610
      native-image;        pgo_g1gc;        82.890
      native-image;        pgo_g1gc;        83.820
      native-image;        pgo_g1gc;        82.100
      native-image;        pgo_g1gc;        83.080
      native-image;        pgo_g1gc;        83.400
      native-image;        pgo_g1gc;        82.750
      native-image;        pgo_g1gc;        84.730
      native-image;        pgo_g1gc;        81.940
      native-image;        pgo_g1gc;        82.170
      native-image;        pgo_g1gc;        79.600
      native-image;        pgo_g1gc;        84.180
      native-image;        pgo_g1gc;        82.420
      native-image;        pgo_g1gc;        81.660
      native-image;        pgo_g1gc;        82.990
      native-image;        pgo_g1gc;        85.060
      native-image;        pgo_g1gc;        83.140
      native-image;        pgo_g1gc;        79.120
      native-image;        pgo_g1gc;        79.740
      native-image;        pgo_g1gc;        80.840
      native-image;        pgo_g1gc;        84.090
      native-image;        pgo_g1gc;        83.960
      native-image;        pgo_g1gc;        83.270
      native-image;        pgo_g1gc;        82.900
      native-image;        pgo_g1gc;        81.410
      native-image;        pgo_g1gc;        84.120
      native-image;        pgo_g1gc;        84.280
      native-image;        pgo_g1gc;        84.430
      native-image;        pgo_g1gc;        79.910
      native-image;        pgo_g1gc;        78.910
      native-image;        pgo_g1gc;        82.310
      native-image;        pgo_g1gc;        82.910
      native-image;        pgo_g1gc;        84.560
      native-image;        pgo_g1gc;        83.230
      native-image;        pgo_g1gc;        80.200
      native-image;        pgo_g1gc;        84.030
      native-image;        pgo_g1gc;        83.340
      native-image;        pgo_g1gc;        82.770
      native-image;        pgo_g1gc;        83.100
      native-image;        pgo_g1gc;        78.670
      native-image;        pgo_g1gc;        79.040
      native-image;        pgo_g1gc;        83.160
      native-image;        pgo_g1gc;        84.890
      native-image;        pgo_g1gc;        84.640
      native-image;        pgo_g1gc;        85.100
      native-image;        pgo_g1gc;        86.060
      native-image;        pgo_g1gc;        83.000
      native-image;        pgo_g1gc;        83.090
      native-image;        pgo_g1gc;        84.370
      native-image;        pgo_g1gc;        80.760
      native-image;        pgo_g1gc;        80.020
      native-image;        pgo_g1gc;        79.810
      native-image;        pgo_g1gc;        84.290
      native-image;        pgo_g1gc;        81.290
      native-image;        pgo_g1gc;        84.230
      native-image;        pgo_g1gc;        83.620
      native-image;        pgo_g1gc;        82.340
      native-image;        pgo_g1gc;        84.530
      native-image;        pgo_g1gc;        78.960
      native-image;        pgo_g1gc;        77.440
      native-image;        pgo_g1gc;        80.580
      native-image;        pgo_g1gc;        84.510
      native-image;        pgo_g1gc;        84.150
      native-image;        pgo_g1gc;        84.020
      native-image;        pgo_g1gc;        82.170
      native-image;        pgo_g1gc;        84.050
      native-image;        pgo_g1gc;        82.450
      native-image;        pgo_g1gc;        84.070
      native-image;        pgo_g1gc;        86.870
      native-image;        pgo_g1gc;        80.600
      native-image;        pgo_g1gc;        81.680
      native-image;        pgo_g1gc;        80.570
      native-image;        pgo_g1gc;        85.010
      native-image;        pgo_g1gc;        82.910
      native-image;        pgo_g1gc;        84.720
      native-image;        pgo_g1gc;        83.620
      native-image;        pgo_g1gc;        83.370
      native-image;        pgo_g1gc;        83.580
      native-image;        pgo_g1gc;        84.190
      native-image;        pgo_g1gc;        82.740
      native-image;        pgo_g1gc;        79.150
      native-image;        pgo_g1gc;        80.360
      native-image;        pgo_g1gc;        81.370
      native-image;        pgo_g1gc;        84.770
      native-image;        pgo_g1gc;        84.020
      native-image;        pgo_g1gc;        83.390
      native-image;        pgo_g1gc;        81.560
      native-image;        pgo_g1gc;        83.990
      native-image;        pgo_g1gc;        80.640
      native-image;        pgo_g1gc;        85.020
      native-image;        pgo_g1gc;        82.510
      native-image;        pgo_g1gc;        79.870
      native-image;        pgo_g1gc;        77.930
      native-image;        pgo_g1gc;        80.550
      native-image;        pgo_g1gc;        84.070
      native-image;        pgo_g1gc;        83.530
      native-image;        pgo_g1gc;        84.120
      native-image;        pgo_g1gc;        84.900
      native-image;        pgo_g1gc;        85.110
      native-image;        pgo_g1gc;        82.540
      native-image;        pgo_g1gc;        83.130
      native-image;        pgo_g1gc;        83.180
      native-image;        pgo_g1gc;        81.490
      native-image;        pgo_g1gc;        82.020
      native-image;        pgo_g1gc;        81.930
      native-image;        pgo_g1gc;        84.950
      native-image;        pgo_g1gc;        84.350
      native-image;        pgo_g1gc;        83.110
      native-image;        pgo_g1gc;        84.680
      native-image;        pgo_g1gc;        84.890
      native-image;        pgo_g1gc;        81.680
      native-image;        pgo_g1gc;        83.160
      native-image;        pgo_g1gc;        82.220
      native-image;        pgo_g1gc;        78.760
      native-image;        pgo_g1gc;        80.020
      native-image;        pgo_g1gc;        81.460
      native-image;        pgo_g1gc;        81.480
      native-image;        pgo_g1gc;        84.500
      native-image;        pgo_g1gc;        82.010
      native-image;        pgo_g1gc;        80.820
      native-image;        pgo_g1gc;        85.110
      native-image;        pgo_g1gc;        83.360
      native-image;        pgo_g1gc;        84.490
